# frame_no	ssrc	rtp_ts	seq_first	seq_last	seq_count	gaps	frame_id	frame_size_bytes	frame_type	qp	complexity	scene_change	gop_state	idr_inserted	frames_since_idr	capture_us	frame_ready_us	last_pkt_send_us	meta_recv_us	recv_first_us	recv_last_us	sender_ivl_us	recv_ivl_us	encode_dur_us	send_spread_us	latency_est_us
75	ac8a3fca	937737560	49162	49183	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654299978	8654302427	-	8128	-	-	-
76	ac8a3fca	937738310	49184	49206	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654309224	8654312048	-	9246	-	-	-
77	ac8a3fca	937739060	49207	49229	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654316926	8654319443	-	7702	-	-	-
78	ac8a3fca	937739810	49230	49246	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654325018	8654326824	-	8092	-	-	-
79	ac8a3fca	937740560	49247	49262	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654333413	8654335164	-	8395	-	-	-
80	ac8a3fca	937741310	49263	49278	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654341750	8654343475	-	8337	-	-	-
81	ac8a3fca	937742060	49279	49300	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654351162	8654353582	-	9412	-	-	-
82	ac8a3fca	937742810	49301	49323	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654360737	8654363230	-	9575	-	-	-
83	ac8a3fca	937743560	49324	49346	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654369922	8654372376	-	9185	-	-	-
84	ac8a3fca	937744310	49347	49369	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654378489	8654381036	-	8567	-	-	-
85	ac8a3fca	937745060	49370	49386	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654384136	8654385962	-	5647	-	-	-
86	ac8a3fca	937745810	49387	49403	17	0	85	22407	0	0	88	0	0	0	843	1533764931	1533771979	1533772510	8654393942	8654392146	8654393943	131841	8010	7048	531	1954
87	ac8a3fca	937746560	49404	49419	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654400476	8654402200	-	8330	-	-	-
88	ac8a3fca	937747310	49420	49435	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654408788	8654410515	-	8312	-	-	-
89	ac8a3fca	937748060	49436	49457	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654420350	8654422791	-	11562	-	-	-
90	ac8a3fca	937748810	49458	49480	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654427994	8654430516	-	7644	-	-	-
91	ac8a3fca	937749560	49481	49503	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654435997	8654438544	-	8003	-	-	-
92	ac8a3fca	937750310	49504	49520	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654442301	8654444111	-	6304	-	-	-
93	ac8a3fca	937751060	49521	49536	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654450849	8654452605	-	8548	-	-	-
94	ac8a3fca	937751810	49537	49552	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654461939	8654463659	-	11090	-	-	-
95	ac8a3fca	937752560	49553	49574	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654471359	8654473892	-	9420	-	-	-
96	ac8a3fca	937753310	49575	49597	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654479053	8654481713	-	7694	-	-	-
97	ac8a3fca	937754060	49598	49620	23	0	96	30930	0	0	112	0	0	0	854	1533857132	1533864965	1533866346	8654487604	8654485095	8654487605	92986	6042	7833	1381	2630
98	ac8a3fca	937754810	49621	49643	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654493316	8654495845	-	8221	-	-	-
99	ac8a3fca	937755560	49644	49660	17	0	98	23065	0	0	89	0	0	0	856	1533873914	1533883086	1533883663	8654505092	8654503254	8654505092	18121	9938	9172	577	1996
100	ac8a3fca	937756310	49661	49676	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654511000	8654512749	-	7746	-	-	-
101	ac8a3fca	937757060	49677	49693	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654521085	8654522820	-	10085	-	-	-
102	ac8a3fca	937757810	49694	49709	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654528379	8654530120	-	7294	-	-	-
103	ac8a3fca	937758560	49710	49731	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654535577	8654538024	-	7198	-	-	-
104	ac8a3fca	937759310	49732	49754	23	0	103	31090	0	0	113	0	0	0	861	1533915815	1533925881	1533927014	8654548572	8654546072	8654548573	42795	10495	10066	1133	2682
105	ac8a3fca	937760060	49755	49777	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654553714	8654556220	-	7642	-	-	-
106	ac8a3fca	937760810	49778	49794	17	0	105	22533	0	0	89	0	0	0	863	1533932559	1533941759	1533942388	8654563725	8654562376	8654563726	15878	8662	9200	629	1957
107	ac8a3fca	937761560	49795	49810	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654568966	8654570706	-	6590	-	-	-
108	ac8a3fca	937762310	49811	49826	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654576564	8654578249	-	7598	-	-	-
109	ac8a3fca	937763060	49827	49842	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654587710	8654589408	-	11146	-	-	-
110	ac8a3fca	937763810	49843	49864	22	0	109	30568	0	0	114	0	0	0	867	1533966073	1533976132	1533977059	8654598746	8654596273	8654598747	34373	8563	10059	927	2605
111	ac8a3fca	937764560	49865	49887	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654603887	8654606369	-	7614	-	-	-
112	ac8a3fca	937765310	49888	49910	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654612158	8654614672	-	8271	-	-	-
113	ac8a3fca	937766060	49911	49927	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654621347	8654623147	-	9189	-	-	-
114	ac8a3fca	937766810	49928	49944	17	0	113	22415	0	0	90	0	0	0	871	1533999629	1534009277	1534009800	8654631237	8654629590	8654631238	33145	8243	9648	523	1951
115	ac8a3fca	937767560	49945	49960	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654637724	8654639388	-	8134	-	-	-
116	ac8a3fca	937768310	49961	49976	16	0	115	21756	0	0	89	0	0	0	873	1534016393	1534023548	1534024037	8654645428	8654643707	8654645429	14271	5983	7155	489	1871
117	ac8a3fca	937769060	49977	49998	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654652021	8654654446	-	8314	-	-	-
118	ac8a3fca	937769810	49999	50020	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654660406	8654662882	-	8385	-	-	-
119	ac8a3fca	937770560	50021	50043	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654670031	8654674276	-	9625	-	-	-
120	ac8a3fca	937771310	50044	50066	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654677870	8654680414	-	7839	-	-	-
121	ac8a3fca	937772060	50067	50083	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654687630	8654689459	-	9760	-	-	-
122	ac8a3fca	937772810	50084	50100	17	0	121	22472	0	0	89	0	0	0	879	1534066661	1534074680	1534075960	8654696611	8654694821	8654696612	51132	7191	8019	1280	1922
123	ac8a3fca	937773560	50101	50116	16	0	122	22242	0	0	89	0	0	0	880	1534075057	1534082400	1534082880	8654704315	8654702548	8654704316	7720	7727	7343	480	1906
124	ac8a3fca	937774310	50117	50132	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654710634	8654712302	-	8086	-	-	-
125	ac8a3fca	937775060	50133	50154	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654722413	8654724775	-	11779	-	-	-
126	ac8a3fca	937775810	50155	50177	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654730790	8654733175	-	8377	-	-	-
127	ac8a3fca	937776560	50178	50200	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	8654738590	8654741106	-	7800	-	-	-
