# frame_no	ssrc	rtp_ts	seq_first	seq_last	seq_count	gaps	frame_id	frame_size_bytes	frame_type	qp	complexity	scene_change	gop_state	idr_inserted	frames_since_idr	capture_us	frame_ready_us	last_pkt_send_us	meta_recv_us	recv_first_us	recv_last_us	sender_ivl_us	recv_ivl_us	encode_dur_us	send_spread_us	latency_est_us
88	2393f73a	749995600	44551	44571	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950713341	7950715674	-	8739	-	-	-
89	2393f73a	749996350	44572	44593	22	0	89	29591	0	0	110	0	0	0	798	830114208	830125197	830126343	7950725591	7950723186	7950725592	18419	9845	10989	1146	3093
90	2393f73a	749997100	44594	44615	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950730155	7950732553	-	6969	-	-	-
91	2393f73a	749997850	44616	44637	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950738314	7950740712	-	8159	-	-	-
92	2393f73a	749998600	44638	44659	22	0	92	29495	0	0	108	0	0	0	801	830139370	830151474	830153285	7950752208	7950749879	7950752209	26277	11565	12104	1811	3433
93	2393f73a	749999350	44660	44681	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950757159	7950759657	-	7280	-	-	-
94	2393f73a	750000100	44682	44703	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950763639	7950766091	-	6480	-	-	-
95	2393f73a	750000850	44704	44719	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950772582	7950774312	-	8943	-	-	-
96	2393f73a	750001600	44720	44735	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950780487	7950782051	-	7905	-	-	-
97	2393f73a	750002350	44736	44757	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950788598	7950790986	-	8111	-	-	-
98	2393f73a	750003100	44758	44779	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950798539	7950801046	-	9941	-	-	-
99	2393f73a	750003850	44780	44801	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7950805602	7950807989	-	7063	-	-	-
