# frame_no	ssrc	rtp_ts	seq_first	seq_last	seq_count	gaps	frame_id	frame_size_bytes	frame_type	qp	complexity	scene_change	gop_state	idr_inserted	frames_since_idr	capture_us	frame_ready_us	last_pkt_send_us	meta_recv_us	recv_first_us	recv_last_us	sender_ivl_us	recv_ivl_us	encode_dur_us	send_spread_us	latency_est_us
142	b6cbe30c	323618298	56767	56785	19	0	142	25201	0	0	97	0	0	0	823	5561414143	5561422712	5561423694	12682173125	12682171093	12682173126	42298	9448	8569	982	2460
143	b6cbe30c	323619048	56786	56803	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682178871	12682180873	-	7778	-	-	-
144	b6cbe30c	323619798	56804	56829	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682187965	12682190866	-	9094	-	-	-
145	b6cbe30c	323620548	56830	56848	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682197052	12682199144	-	9087	-	-	-
146	b6cbe30c	323621298	56849	56867	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682203380	12682205425	-	6328	-	-	-
147	b6cbe30c	323622048	56868	56886	19	0	147	25859	0	0	99	0	0	0	828	5561456062	5561464251	5561465056	12682214871	12682212683	12682214871	41539	9303	8189	805	2666
148	b6cbe30c	323622798	56887	56905	19	0	148	25829	0	0	99	0	0	0	829	5561464430	5561473073	5561474091	12682223553	12682221991	12682223553	8822	9308	8643	1018	2526
149	b6cbe30c	323623548	56906	56924	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682228937	12682230988	-	6946	-	-	-
150	b6cbe30c	323624298	56925	56943	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682237182	12682239209	-	8245	-	-	-
151	b6cbe30c	323625048	56944	56962	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682246612	12682248636	-	9430	-	-	-
152	b6cbe30c	323625798	56963	56981	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682253950	12682255981	-	7338	-	-	-
153	b6cbe30c	323626548	56982	57007	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682262411	12682265287	-	8461	-	-	-
154	b6cbe30c	323627298	57008	57026	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682272554	12682274622	-	10143	-	-	-
155	b6cbe30c	323628048	57027	57045	19	0	155	25423	0	0	97	0	0	0	836	5561523103	5561530666	5561531211	12682281114	12682279080	12682281116	57593	6526	7563	545	2496
156	b6cbe30c	323628798	57046	57064	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682288366	12682290398	-	9286	-	-	-
157	b6cbe30c	323629548	57065	57083	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682297460	12682299487	-	9094	-	-	-
158	b6cbe30c	323630298	57084	57101	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682303663	12682305670	-	6203	-	-	-
159	b6cbe30c	323631048	57102	57127	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682313232	12682316288	-	9569	-	-	-
160	b6cbe30c	323631798	57128	57146	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682322752	12682324781	-	9520	-	-	-
161	b6cbe30c	323632548	57147	57165	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682328817	12682330906	-	6065	-	-	-
162	b6cbe30c	323633298	57166	57184	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682337788	12682339843	-	8971	-	-	-
163	b6cbe30c	323634048	57185	57202	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682347833	12682349838	-	10045	-	-	-
164	b6cbe30c	323634798	57203	57221	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682354887	12682356929	-	7054	-	-	-
165	b6cbe30c	323635548	57222	57240	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682363365	12682365376	-	8478	-	-	-
166	b6cbe30c	323636298	57241	57259	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682373140	12682375166	-	9775	-	-	-
167	b6cbe30c	323637048	57260	57278	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682380198	12682382350	-	7058	-	-	-
168	b6cbe30c	323637798	57279	57297	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682388047	12682390081	-	7849	-	-	-
169	b6cbe30c	323638548	57298	57316	19	0	169	25286	0	0	98	0	0	0	850	5561640444	5561649677	5561651238	12682400495	12682398193	12682400496	119011	10146	9233	1561	2865
170	b6cbe30c	323639298	57317	57342	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682405055	12682407993	-	6862	-	-	-
171	b6cbe30c	323640048	57343	57362	20	0	171	26633	0	0	100	0	0	0	852	5561657220	5561664903	5561665439	12682415444	12682413375	12682415445	15226	8320	7683	536	2588
172	b6cbe30c	323640798	57363	57381	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682421308	12682423342	-	7933	-	-	-
173	b6cbe30c	323641548	57382	57400	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682430340	12682432427	-	9032	-	-	-
174	b6cbe30c	323642298	57401	57419	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682439348	12682441296	-	9008	-	-	-
175	b6cbe30c	323643048	57420	57438	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682447668	12682449702	-	8320	-	-	-
176	b6cbe30c	323643798	57439	57457	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682455025	12682457064	-	7357	-	-	-
177	b6cbe30c	323644548	57458	57476	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682463915	12682465415	-	8890	-	-	-
178	b6cbe30c	323645298	57477	57495	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682472816	12682474822	-	8901	-	-	-
179	b6cbe30c	323646048	57496	57514	19	0	179	25857	0	0	99	0	0	0	860	5561724253	5561731795	5561732338	12682482280	12682480223	12682482281	66892	7407	7542	543	2532
180	b6cbe30c	323646798	57515	57533	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682489523	12682491568	-	9300	-	-	-
181	b6cbe30c	323647548	57534	57552	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12682498037	12682499956	-	8514	-	-	-
