# frame_no	ssrc	rtp_ts	seq_first	seq_last	seq_count	gaps	frame_id	frame_size_bytes	frame_type	qp	complexity	scene_change	gop_state	idr_inserted	frames_since_idr	capture_us	frame_ready_us	last_pkt_send_us	meta_recv_us	recv_first_us	recv_last_us	sender_ivl_us	recv_ivl_us	encode_dur_us	send_spread_us	latency_est_us
111	f5586978	226271800	3120	3135	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968795103	11968796828	-	7690	-	-	-
112	f5586978	226272550	3136	3157	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968802441	11968805383	-	7338	-	-	-
113	f5586978	226273300	3158	3173	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968810414	11968812144	-	7973	-	-	-
114	f5586978	226274050	3174	3194	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968818617	11968820982	-	8203	-	-	-
115	f5586978	226274800	3195	3216	22	0	115	29866	0	0	109	0	0	0	1153	4848093690	4848101027	4848101598	11968829259	11968826774	11968829268	49421	8157	7337	571	2926
116	f5586978	226275550	3217	3232	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968834829	11968836546	-	8055	-	-	-
117	f5586978	226276300	3233	3253	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968846638	11968848947	-	11809	-	-	-
118	f5586978	226277050	3254	3275	22	0	118	30069	0	0	110	0	0	0	1156	4848118836	4848126347	4848126898	11968854508	11968852077	11968854509	25320	5439	7511	551	2847
119	f5586978	226277800	3276	3291	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968859924	11968861659	-	7847	-	-	-
120	f5586978	226278550	3292	3313	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968871547	11968873887	-	11623	-	-	-
121	f5586978	226279300	3314	3329	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968877465	11968879169	-	5918	-	-	-
122	f5586978	226280050	3330	3351	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968885780	11968888146	-	8315	-	-	-
123	f5586978	226280800	3352	3373	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968897360	11968899821	-	11580	-	-	-
124	f5586978	226281550	3374	3389	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968902789	11968904416	-	5429	-	-	-
125	f5586978	226282300	3390	3411	22	0	125	29433	0	0	109	0	0	0	1163	4848177505	4848187316	4848187919	11968915470	11968913083	11968915471	60969	10294	9811	603	2840
126	f5586978	226283050	3412	3433	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968921935	11968923758	-	8852	-	-	-
127	f5586978	226283800	3434	3449	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968929231	11968930974	-	7296	-	-	-
128	f5586978	226284550	3450	3471	22	0	128	29422	0	0	109	0	0	0	1166	4848202648	4848210606	4848211538	11968938766	11968936380	11968938767	23290	7149	7958	932	2846
129	f5586978	226285300	3472	3487	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968946288	11968947573	-	9908	-	-	-
130	f5586978	226286050	3488	3508	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968955930	11968958536	-	9642	-	-	-
131	f5586978	226286800	3509	3530	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968961035	11968963429	-	5105	-	-	-
132	f5586978	226287550	3531	3546	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968971184	11968972915	-	10149	-	-	-
133	f5586978	226288300	3547	3568	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968979442	11968981832	-	8258	-	-	-
134	f5586978	226289050	3569	3584	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11968988701	11968990393	-	9259	-	-	-
135	f5586978	226289800	3585	3606	22	0	135	29400	0	0	109	0	0	0	1173	4848261325	4848270896	4848271679	11968999100	11968996718	11968999101	60290	8017	9571	783	2890
136	f5586978	226290550	3607	3628	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969002982	11969005368	-	6264	-	-	-
137	f5586978	226291300	3629	3644	16	0	137	21825	0	0	88	0	0	0	1175	4848278081	4848287786	4848288248	11969015284	11969013551	11969015285	16890	10569	9705	462	2184
138	f5586978	226292050	3645	3666	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969021937	11969024326	-	8386	-	-	-
139	f5586978	226292800	3667	3682	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969029827	11969031564	-	7890	-	-	-
140	f5586978	226293550	3683	3704	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969036960	11969039222	-	7133	-	-	-
141	f5586978	226294300	3705	3726	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969044775	11969047183	-	7815	-	-	-
142	f5586978	226295050	3727	3742	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969054937	11969056664	-	10162	-	-	-
143	f5586978	226295800	3743	3764	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969061481	11969063878	-	6544	-	-	-
144	f5586978	226296550	3765	3780	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969071627	11969073366	-	10146	-	-	-
145	f5586978	226297300	3781	3802	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969080162	11969082544	-	8535	-	-	-
146	f5586978	226298050	3803	3824	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969087399	11969090314	-	7237	-	-	-
147	f5586978	226298800	3825	3840	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969094603	11969096315	-	7204	-	-	-
148	f5586978	226299550	3841	3862	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969105221	11969107615	-	10618	-	-	-
149	f5586978	226300300	3863	3878	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969114350	11969116096	-	9129	-	-	-
150	f5586978	226301050	3879	3900	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969122527	11969124895	-	8177	-	-	-
151	f5586978	226301800	3901	3922	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969130625	11969133035	-	8098	-	-	-
152	f5586978	226302550	3923	3938	16	0	152	21746	0	0	88	0	0	0	1190	4848403801	4848414037	4848414820	11969141544	11969139819	11969141545	126251	9194	10236	783	2193
153	f5586978	226303300	3939	3959	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969147296	11969149651	-	7477	-	-	-
154	f5586978	226304050	3960	3981	22	0	154	30007	0	0	110	0	0	0	1192	4848420571	4848428545	4848429439	11969156728	11969154301	11969156729	14508	7005	7974	894	2869
155	f5586978	226304800	3982	3997	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969164503	11969166219	-	10202	-	-	-
156	f5586978	226305550	3998	4019	22	0	156	29479	0	0	109	0	0	0	1194	4848437342	4848446631	4848447304	11969174798	11969172409	11969174799	18086	7906	9289	673	2853
157	f5586978	226306300	4020	4035	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969179739	11969181583	-	7330	-	-	-
158	f5586978	226307050	4036	4057	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969190081	11969192462	-	10342	-	-	-
159	f5586978	226307800	4058	4079	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969197572	11969200012	-	7491	-	-	-
160	f5586978	226308550	4080	4095	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969205848	11969207594	-	8276	-	-	-
161	f5586978	226309300	4096	4116	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969214844	11969217199	-	8996	-	-	-
162	f5586978	226310050	4117	4138	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969222975	11969225466	-	8131	-	-	-
163	f5586978	226310800	4139	4157	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969231175	11969233281	-	8200	-	-	-
164	f5586978	226311550	4158	4174	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969240341	11969242195	-	9166	-	-	-
165	f5586978	226312300	4175	4191	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969247712	11969249510	-	7371	-	-	-
166	f5586978	226313050	4192	4214	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969257233	11969259713	-	9521	-	-	-
167	f5586978	226313800	4215	4230	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969263533	11969265432	-	6300	-	-	-
168	f5586978	226314550	4231	4252	22	0	168	30000	0	0	111	0	0	0	6	4848537913	4848547201	4848548067	11969275400	11969272977	11969275401	100570	9444	9288	866	2885
169	f5586978	226315300	4253	4268	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969279741	11969281490	-	6764	-	-	-
170	f5586978	226316050	4269	4290	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969288105	11969290497	-	8364	-	-	-
171	f5586978	226316800	4291	4306	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969295886	11969297600	-	7781	-	-	-
172	f5586978	226317550	4307	4328	22	0	172	29468	0	0	110	0	0	0	10	4848571441	4848581354	4848581941	11969309502	11969307159	11969309503	34153	11273	9913	587	2834
173	f5586978	226318300	4329	4350	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969315446	11969317850	-	8287	-	-	-
174	f5586978	226319050	4351	4366	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969323658	11969325397	-	8212	-	-	-
175	f5586978	226319800	4367	4388	22	0	175	29546	0	0	110	0	0	0	13	4848596583	4848605792	4848606476	11969333967	11969331578	11969333968	24438	7920	9209	684	2861
176	f5586978	226320550	4389	4404	16	0	176	21835	0	0	89	0	0	0	14	4848604955	4848613012	4848613804	11969340533	11969338798	11969340534	7220	7220	8057	792	2207
177	f5586978	226321300	4405	4426	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969348271	11969350655	-	9473	-	-	-
178	f5586978	226322050	4427	4448	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969359470	11969361886	-	11199	-	-	-
179	f5586978	226322800	4449	4464	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969367145	11969368863	-	7675	-	-	-
180	f5586978	226323550	4465	4486	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	11969375321	11969377708	-	8176	-	-	-
181	f5586978	226324300	4487	4508	22	0	181	30220	0	0	111	0	0	0	19	4848646857	4848658747	4848659452	11969386960	11969384518	11969386961	45735	9197	11890	705	2899
182	f5586978	226325050	4509	4524	16	0	182	21595	0	0	87	0	0	0	20	4848655242	4848666461	4848667006	11969393963	11969392253	11969393964	7714	7735	11219	545	2188
183	f5586978	226325800	4525	4546	22	0	183	29478	0	0	109	0	0	0	21	4848663636	4848674794	4848675552	11969402973	11969400586	11969402974	8333	8333	11158	758	2865
