# frame_no	ssrc	rtp_ts	seq_first	seq_last	seq_count	gaps	frame_id	frame_size_bytes	frame_type	qp	complexity	scene_change	gop_state	idr_inserted	frames_since_idr	capture_us	frame_ready_us	last_pkt_send_us	meta_recv_us	recv_first_us	recv_last_us	sender_ivl_us	recv_ivl_us	encode_dur_us	send_spread_us	latency_est_us
75	ded63354	332637690	56740	56755	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323215725	7323217467	-	7959	-	-	-
76	ded63354	332638440	56756	56771	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323224056	7323225721	-	8331	-	-	-
77	ded63354	332639190	56772	56786	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323232520	7323234162	-	8464	-	-	-
78	ded63354	332639940	56787	56807	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323240463	7323242768	-	7943	-	-	-
79	ded63354	332640690	56808	56829	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323249179	7323251546	-	8716	-	-	-
80	ded63354	332641440	56830	56851	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323258918	7323261367	-	9739	-	-	-
81	ded63354	332642190	56852	56873	22	0	7734	29400	0	0	107	0	0	0	585	202678311	202687733	202688471	7323268040	7323265652	7323268041	82768	6734	9422	738	2996
82	ded63354	332642940	56874	56895	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323274294	7323276695	-	8642	-	-	-
83	ded63354	332643690	56896	56917	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323283041	7323285443	-	8747	-	-	-
84	ded63354	332644440	56918	56939	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323291710	7323294108	-	8669	-	-	-
85	ded63354	332645190	56940	56955	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323308337	7323310302	-	16627	-	-	-
86	ded63354	332645940	56956	56971	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323314372	7323316098	-	6035	-	-	-
87	ded63354	332646690	56972	56987	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323323876	7323325537	-	9504	-	-	-
88	ded63354	332647440	56988	57002	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323332962	7323334600	-	9086	-	-	-
89	ded63354	332648190	57003	57023	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323341035	7323343354	-	8073	-	-	-
90	ded63354	332648940	57024	57045	22	0	7743	29558	0	0	110	0	0	0	594	202761836	202771505	202772230	7323351789	7323349396	7323351790	83772	8361	9669	725	2973
91	ded63354	332649690	57046	57067	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323360465	7323362988	-	11069	-	-	-
92	ded63354	332650440	57068	57089	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323366469	7323368886	-	6004	-	-	-
93	ded63354	332651190	57090	57111	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323374172	7323376598	-	7703	-	-	-
94	ded63354	332651940	57112	57127	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323382990	7323384715	-	8818	-	-	-
95	ded63354	332652690	57128	57143	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323390906	7323392563	-	7916	-	-	-
96	ded63354	332653440	57144	57159	16	0	7749	21097	0	0	86	0	0	0	600	202811973	202821726	202822265	7323401302	7323399624	7323401303	50221	8718	9753	539	2265
97	ded63354	332654190	57160	57174	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323408966	7323410550	-	9342	-	-	-
98	ded63354	332654940	57175	57195	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323418179	7323420484	-	9213	-	-	-
99	ded63354	332655690	57196	57217	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323424592	7323426986	-	6413	-	-	-
100	ded63354	332656440	57218	57239	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323434428	7323436813	-	9836	-	-	-
101	ded63354	332657190	57240	57261	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323441047	7323443453	-	6619	-	-	-
102	ded63354	332657940	57262	57283	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323449211	7323451611	-	8164	-	-	-
103	ded63354	332658690	57284	57299	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323458962	7323460893	-	9751	-	-	-
104	ded63354	332659440	57300	57315	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323466436	7323468125	-	7474	-	-	-
105	ded63354	332660190	57316	57331	16	0	7758	21147	0	0	87	0	0	0	609	202887204	202896822	202897363	7323476392	7323474716	7323476393	75096	8280	9618	541	2259
106	ded63354	332660940	57332	57347	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7323483241	7323484923	-	8525	-	-	-
