# frame_no	ssrc	rtp_ts	seq_first	seq_last	seq_count	gaps	frame_id	frame_size_bytes	frame_type	qp	complexity	scene_change	gop_state	idr_inserted	frames_since_idr	capture_us	frame_ready_us	last_pkt_send_us	meta_recv_us	recv_first_us	recv_last_us	sender_ivl_us	recv_ivl_us	encode_dur_us	send_spread_us	latency_est_us
97	e14a9e8b	2139644765	37004	37025	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451303910	12451306383	-	8176	-	-	-
98	e14a9e8b	2139645515	37026	37041	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451312476	12451314305	-	8566	-	-	-
99	e14a9e8b	2139646265	37042	37063	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451321314	12451323705	-	8838	-	-	-
100	e14a9e8b	2139647015	37064	37079	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451328772	12451330463	-	7458	-	-	-
101	e14a9e8b	2139647765	37080	37101	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451338741	12451341158	-	9969	-	-	-
102	e14a9e8b	2139648515	37102	37123	22	0	102	30209	0	0	111	0	0	0	297	5330596740	5330604303	5330604921	12451347739	12451345295	12451347740	58059	6554	7563	618	2846
103	e14a9e8b	2139649265	37124	37139	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451353425	12451355144	-	8130	-	-	-
104	e14a9e8b	2139650015	37140	37161	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451361600	12451363985	-	8175	-	-	-
105	e14a9e8b	2139650765	37162	37177	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451369964	12451371649	-	8364	-	-	-
106	e14a9e8b	2139651515	37178	37199	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451378367	12451380750	-	8403	-	-	-
107	e14a9e8b	2139652265	37200	37221	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451387498	12451389946	-	9131	-	-	-
108	e14a9e8b	2139653015	37222	37237	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451395890	12451397588	-	8392	-	-	-
109	e14a9e8b	2139653765	37238	37259	22	0	109	29489	0	0	109	0	0	0	304	5330655416	5330663066	5330663905	12451406478	12451404087	12451406479	58763	8197	7650	839	2822
110	e14a9e8b	2139654515	37260	37281	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451414166	12451416597	-	10079	-	-	-
111	e14a9e8b	2139655265	37282	37297	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451420250	12451421955	-	6084	-	-	-
112	e14a9e8b	2139656015	37298	37319	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451430168	12451432525	-	9918	-	-	-
113	e14a9e8b	2139656765	37320	37335	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451438256	12451440016	-	8088	-	-	-
114	e14a9e8b	2139657515	37336	37357	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451445989	12451448418	-	7733	-	-	-
115	e14a9e8b	2139658265	37358	37379	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451454387	12451456823	-	8398	-	-	-
116	e14a9e8b	2139659015	37380	37395	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451464538	12451466126	-	10151	-	-	-
117	e14a9e8b	2139659765	37396	37417	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451470512	12451472899	-	5974	-	-	-
118	e14a9e8b	2139660515	37418	37439	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451479620	12451482081	-	9108	-	-	-
119	e14a9e8b	2139661265	37440	37455	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451488769	12451490469	-	9149	-	-	-
120	e14a9e8b	2139662015	37456	37477	22	0	120	30229	0	0	111	0	0	0	315	5330747622	5330756233	5330757608	12451499701	12451497253	12451499702	93167	8484	8611	1375	2878
121	e14a9e8b	2139662765	37478	37493	16	0	121	21141	0	0	86	0	0	0	316	5330755987	5330765002	5330765552	12451507704	12451506024	12451507705	8769	8771	9015	550	2112
122	e14a9e8b	2139663515	37494	37515	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451513043	12451515398	-	7019	-	-	-
123	e14a9e8b	2139664265	37516	37537	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451521007	12451523612	-	7964	-	-	-
124	e14a9e8b	2139665015	37538	37553	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451529833	12451531489	-	8826	-	-	-
125	e14a9e8b	2139665765	37554	37575	22	0	125	29426	0	0	109	0	0	0	320	5330789521	5330798863	5330799766	12451542368	12451540070	12451542369	33861	10237	9342	903	2915
126	e14a9e8b	2139666515	37576	37597	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451546319	12451548748	-	6249	-	-	-
127	e14a9e8b	2139667265	37598	37613	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451554773	12451556149	-	8454	-	-	-
128	e14a9e8b	2139668015	37614	37635	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451562825	12451565182	-	8052	-	-	-
129	e14a9e8b	2139668765	37636	37651	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451571369	12451572858	-	8544	-	-	-
130	e14a9e8b	2139669515	37652	37673	22	0	130	29609	0	0	110	0	0	0	325	5330831433	5330838491	5330839136	12451581967	12451579545	12451581974	39628	8176	7058	645	2892
131	e14a9e8b	2139670265	37674	37695	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451588676	12451591083	-	9131	-	-	-
132	e14a9e8b	2139671015	37696	37711	16	0	132	21125	0	0	86	0	0	0	327	5330848210	5330856019	5330856811	12451598728	12451597056	12451598729	17528	8380	7809	792	2119
133	e14a9e8b	2139671765	37712	37733	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451605359	12451607764	-	8303	-	-	-
134	e14a9e8b	2139672515	37734	37755	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451615338	12451617801	-	9979	-	-	-
135	e14a9e8b	2139673265	37756	37771	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451621443	12451623127	-	6105	-	-	-
136	e14a9e8b	2139674015	37772	37793	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451630465	12451632848	-	9022	-	-	-
137	e14a9e8b	2139674765	37794	37815	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451640463	12451642895	-	9998	-	-	-
138	e14a9e8b	2139675515	37816	37831	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451647048	12451648727	-	6585	-	-	-
139	e14a9e8b	2139676265	37832	37853	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451655107	12451657405	-	8059	-	-	-
140	e14a9e8b	2139677015	37854	37875	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451663397	12451665838	-	8290	-	-	-
141	e14a9e8b	2139677765	37876	37891	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451671709	12451673399	-	8312	-	-	-
142	e14a9e8b	2139678515	37892	37913	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451680117	12451682521	-	8408	-	-	-
143	e14a9e8b	2139679265	37914	37929	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451690066	12451691747	-	9949	-	-	-
144	e14a9e8b	2139680015	37930	37951	22	0	144	29478	0	0	109	0	0	0	339	5330948766	5330956413	5330957453	12451699808	12451697429	12451699809	100394	7363	7647	1040	2805
145	e14a9e8b	2139680765	37952	37973	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451705992	12451708399	-	8563	-	-	-
146	e14a9e8b	2139681515	37974	37989	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451715919	12451717595	-	9927	-	-	-
147	e14a9e8b	2139682265	37990	38011	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451722049	12451724441	-	6130	-	-	-
148	e14a9e8b	2139683015	38012	38033	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451731172	12451733628	-	9123	-	-	-
149	e14a9e8b	2139683765	38034	38049	16	0	149	21349	0	0	86	0	0	0	344	5330990673	5330999956	5331000929	12451743031	12451741257	12451743052	43543	10085	9283	973	2505
150	e14a9e8b	2139684515	38050	38071	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451747435	12451749849	-	6178	-	-	-
151	e14a9e8b	2139685265	38072	38087	16	0	151	21136	0	0	86	0	0	0	346	5331007448	5331015612	5331016402	12451758521	12451756689	12451758522	15656	9254	8164	790	2319
152	e14a9e8b	2139686015	38088	38109	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451766265	12451768631	-	9576	-	-	-
153	e14a9e8b	2139686765	38110	38131	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451773391	12451775887	-	7126	-	-	-
154	e14a9e8b	2139687515	38132	38147	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451781589	12451783284	-	8198	-	-	-
155	e14a9e8b	2139688265	38148	38169	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451791552	12451793878	-	9963	-	-	-
156	e14a9e8b	2139689015	38170	38185	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451798633	12451800454	-	7081	-	-	-
157	e14a9e8b	2139689765	38186	38207	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451806303	12451808708	-	7670	-	-	-
158	e14a9e8b	2139690515	38208	38229	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451814486	12451816946	-	8183	-	-	-
159	e14a9e8b	2139691265	38230	38245	16	0	159	21129	0	0	86	0	0	0	354	5331074493	5331081689	5331082197	12451824422	12451822741	12451824423	66077	8255	7196	508	2143
160	e14a9e8b	2139692015	38246	38267	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451831064	12451833467	-	8323	-	-	-
161	e14a9e8b	2139692765	38268	38289	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451839386	12451841856	-	8322	-	-	-
162	e14a9e8b	2139693515	38290	38305	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451847586	12451849264	-	8200	-	-	-
163	e14a9e8b	2139694265	38306	38327	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451856598	12451858987	-	9012	-	-	-
164	e14a9e8b	2139695015	38328	38343	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451865872	12451867560	-	9274	-	-	-
165	e14a9e8b	2139695765	38344	38365	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451873898	12451876308	-	8026	-	-	-
166	e14a9e8b	2139696515	38366	38387	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451881916	12451884269	-	8018	-	-	-
167	e14a9e8b	2139697265	38388	38403	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451892007	12451893661	-	10091	-	-	-
168	e14a9e8b	2139698015	38404	38425	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451899061	12451901485	-	7054	-	-	-
169	e14a9e8b	2139698765	38426	38441	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451907058	12451908737	-	7997	-	-	-
170	e14a9e8b	2139699515	38442	38463	22	0	170	29467	0	0	109	0	0	0	365	5331166688	5331175292	5331176427	12451918699	12451916311	12451918700	93603	9253	8604	1135	2817
171	e14a9e8b	2139700265	38464	38485	22	0	171	30216	0	0	111	0	0	0	366	5331175065	5331182824	5331184461	12451926289	12451923847	12451926290	7532	7536	7759	1637	2875
172	e14a9e8b	2139701015	38486	38501	16	0	172	21105	0	0	86	0	0	0	367	5331183463	5331190876	5331191375	12451933595	12451931921	12451933596	8052	8074	7413	499	2129
173	e14a9e8b	2139701765	38502	38523	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451942301	12451944694	-	10380	-	-	-
174	e14a9e8b	2139702515	38524	38545	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	12451949411	12451951881	-	7110	-	-	-
175	e14a9e8b	2139703265	38546	38561	16	0	175	21158	0	0	86	0	0	0	370	5331208590	5331216300	5331216760	12451958990	12451957310	12451958991	25424	7899	7710	460	2100
176	e14a9e8b	2139704015	38562	38583	22	0	176	29838	0	0	110	0	0	0	371	5331216988	5331224614	5331225622	12451968136	12451966614	12451968140	8314	9304	7626	1008	2935
